filename,Artistic Categories,Score,Theme and logic,Creativity,Layout and composition,Space and perspective,The sense of order,Light and shadow,Color,Details and texture,The overall,Mood
ca82c29d165b4368970dc0671b417fb2.jpg,oil painting*romanticism*still life,6.333,6.33,7,6.17,,6.33,,6.67,6,6.67,6.33
cdbee95cf29f41008e511365f25a908a.jpg,oil painting*romanticism*still life,7.5,7.33,7.5,6.67,,7.17,,7.33,7.17,7.33,7.5
cdf50d20c4024653ac87d0cd8620dd54.png,oil painting*romanticism*still life,5.417,6.17,5.33,5,,6.33,,5.17,5,5.83,5.17
ceebe905ceff4cc4af2d990701ec2520.png,oil painting*romanticism*still life,5.583,5.83,5.5,5.33,,5.5,,5.67,5.33,5.5,5.33
cef03dc6d2f94d91b39a7c7d3e7aa4f9.jpg,oil painting*romanticism*still life,6.667,6.67,7,6.67,,6.67,,6.67,6.67,6.83,6.5
cf039ba89f4b4a9bbbcc97024237cec2.jpg,oil painting*romanticism*still life,6.583,6.33,6.5,5.83,,6.67,,6.5,6.33,6.33,5.83
d03e9004391c4a6ba7d6089c8349cc28.jpg,oil painting*romanticism*still life,3.833,5.17,4.67,4,,4.67,,4.33,3.83,4.33,4.17
d048fcad5adb4e7fb4b6c480272dba67.jpg,oil painting*romanticism*still life,4.083,5.67,4.5,4,,4.67,,4,4.17,4.83,5
d0fff794410348898bf911bb3c07dcd5.png,oil painting*romanticism*still life,3.833,4.83,4.5,4.5,,4.67,,4.17,4.17,4.83,5
d278675bb8b546589a4d3d43fd970006.png,oil painting*romanticism*still life,5.167,5,5.33,5.17,,5.17,,5.33,5.17,5.67,5.17
d3bda3b1e15a424ea3a164ed3f94f379.jpg,oil painting*romanticism*still life,7.75,7.33,6.67,6.33,,6.83,,7.17,7.17,7.33,6.5
d4208049ba0c4fa4af58654e1675f7bb.jpg,oil painting*romanticism*still life,5.917,6.83,5.67,5.5,,6.67,,5.33,5.33,6.5,6
d5d2c1316815471a8aec9f0eec609de9.jpg,oil painting*romanticism*still life,4.667,5,4.83,4.33,,4.5,,4.67,4.5,4.67,4.17
d5dabdaee9454a278408bfd58c657cf3.jpg,oil painting*romanticism*still life,7.333,7,7,6.5,,6.33,,6.33,6.83,6.83,6.17
d6de4f6e142548c2a83f51db5f1c53f6.jpg,oil painting*romanticism*still life,8,7.67,7,7,,6.83,,6.67,7.33,7.83,7.33
d9b3950e36c5425cab1cb171aafeca52.jpg,oil painting*romanticism*still life,6.167,4.83,5.33,5.5,,5,,5.17,5,5.67,5.17
daeca70f68824bbab431a5c429814788.jpg,oil painting*romanticism*still life,5.833,5.83,5.83,4.83,,5.33,,5.5,5.5,5.5,5.17
dbe025c387cf43499cfcff8583cc6312.jpg,oil painting*romanticism*still life,5.5,6,5.33,5.67,,6,,4.83,5.5,5.5,5
ddcdf16394cf40e0996780a6e2e43930.png,oil painting*romanticism*still life,5.333,5.83,5.67,4.5,,5.5,,5.83,4.83,5.33,4.83
dec31fccd1a341c78b6cdf85fac988cb.png,oil painting*romanticism*still life,4.333,5.33,4.67,4.67,,4.83,,4.67,4.17,4.67,4.33
dfc0f784f2f6447ca5f5a8c5d0fc3b88.jpg,oil painting*romanticism*still life,3.75,4.67,4.33,3.83,,4,,3.83,3.83,3.83,3.83
e1df97110b7f464d920c1ee9c66f6b83.jpg,oil painting*romanticism*still life,7.5,7.5,7.67,7,,7.17,,7.5,7.33,7.67,7
e2fdb2d993194a21a22f96c1a9d71015.jpg,oil painting*romanticism*still life,4.786,5.57,5.14,4.57,,5.43,,5.14,5,5.29,5.29
e35e2f6c82694c83ba4084bad42d0346.png,oil painting*romanticism*still life,3.929,5.14,5,4.57,,4.29,,4.86,4.71,5.29,4.57
e4b5d752204e48f899c66d41c374eb94.jpg,oil painting*romanticism*still life,4.857,4.71,4.71,4.57,,4.29,,4.57,4.29,4.43,4.43
e4fc2d7dbb424e99b8658d957b018305.jpg,oil painting*romanticism*still life,6.786,6.57,6.29,6,,6.57,,7,5.71,7,6.14
e6c52ae435fd48ac8d857cb7ab7f8003.png,oil painting*romanticism*still life,5.643,5.57,5.71,5,,5.57,,5.29,4.57,5.57,5.86
e87da3afcf9840e1970b2e408a1e0174.jpg,oil painting*romanticism*still life,5.429,6.29,6.14,5.43,,5.71,,5.71,5.14,5.57,5.57
e8d8702fbf11413e81ceaf1d3fcba99e.png,oil painting*romanticism*still life,5.286,5.43,5.71,5,,4.86,,5,5.29,4.86,5.29
e93120d6c4bd4972aa1ced9a818e7312.jpg,oil painting*romanticism*still life,5.562,5.88,5.75,5,,5.38,,6.25,5,6.25,5.38
eafc73cd823148bc9610e6a4c6e4cfbb.jpg,oil painting*romanticism*still life,6.125,5.12,5.25,5.38,,5.25,,5.62,5.38,5.75,5.75
eb234e3574b04676b32fc3678f4fcdd3.png,oil painting*romanticism*still life,4.625,4.88,4.62,4.38,,4.88,,5.38,4.62,5.12,5.12
eb4881fa67484259a5723bc562826899.png,oil painting*romanticism*still life,5.25,5.12,5.25,5.75,,5.38,,5.75,5.25,5.5,5.62
ec00bd0b410543339e0a8d55d008416a.png,oil painting*romanticism*still life,5.5,5.88,6.12,5.62,,5.5,,6.62,5.25,5.88,6.5
ecd6bc0efbc14e6a9dd6d209573093ec.jpg,oil painting*romanticism*still life,4.562,5.5,5.25,5.38,,5.62,,4.62,4.38,5.5,5.38
f0b1de82497d4c7db3f8fa23d38f0dbd.jpg,oil painting*romanticism*still life,5.438,5.5,5.25,5.12,,5,,5.38,4.75,5.62,5.62
f3839dd391db40f18a835d01a91d4b7b.jpg,oil painting*romanticism*still life,6.5,5.88,6.5,6.25,,5.88,,6.5,5.12,6.88,6.88
f4fd00a1ac8d41fcba159b0b994f7324.jpg,oil painting*romanticism*still life,5.562,5.62,5.38,5.5,,5.62,,5.62,5,5.5,5.62
f553ed5347c14fb996cd80fee5adff65.png,oil painting*romanticism*still life,3.875,4.38,4.62,3.38,,4.25,,4.38,3.75,4.38,3.88
f56cd31cb87743f79923e25213e2726c.jpg,oil painting*romanticism*still life,5.938,6.38,5.38,5.62,,5.75,,6,5.25,6.38,5.62
f662c9f11ba442edbf107a31993cec9b.jpg,oil painting*romanticism*still life,4.875,5.5,6.25,5.62,,5,,5.25,5.12,5.38,5.12
f86482bde00843d48b21c734fb511bd9.png,oil painting*romanticism*still life,5.938,5.75,6.25,5.75,,5.75,,6.5,5.38,5.88,5.75
fa14eba5748f444da24451b154408bb1.jpg,oil painting*romanticism*still life,5.944,6,5.22,5.78,,5.89,,6,5.22,6,5.67
fb2b38168461491c99a2e583b7df5571.jpg,oil painting*romanticism*still life,5.722,5.67,5.33,5.33,,5.11,,5.33,4.67,5.44,4.89
fbd0ff35442f494197ad483f2dba06b3.jpg,oil painting*romanticism*still life,5.889,5.44,5,5,,5.22,,5.67,5,5.11,5.56
ff0274ee7ce249a99e48f5467f9d636c.jpg,oil painting*romanticism*still life,5.556,5.11,5.44,5.11,,5.33,,5.89,3.67,5.11,5.11
018deeb142694c909201a042c96eb3c9.jpg,oil painting*romanticism*portraiture,7.5,7.33,7.67,6.5,,6.83,,7.33,7,7,
04aadee04e0e4ad4aabc786e2ff031f7.png,oil painting*romanticism*portraiture,7.083,6.83,7.33,6,,7,,6.5,7.33,7.33,
04d70e8d0b764616be6b67d59e8a8055.jpg,oil painting*romanticism*portraiture,6.75,7.33,6.83,5.67,,6.83,,5.5,6.17,7.83,
05d7991b0d7741aaa939a4ad3db2c99e.jpg,oil painting*romanticism*portraiture,7.75,7.5,7.83,6.67,,7.83,,7.67,6.67,8,
080c01b6698c4dc9919ae48e38ee47e0.jpg,oil painting*romanticism*portraiture,4.667,6.67,6,5,,6.17,,4.83,5.33,5.67,
0a1ef7e5107f4cab86b62ce8ef8633a7.jpg,oil painting*romanticism*portraiture,7.5,7,6.67,6,,7.33,,7.17,6.33,7.17,
0b641da2d3c0430d88cc3ac4cca8a2f1.jpg,oil painting*romanticism*portraiture,7.333,6.83,7.33,6.67,,6.67,,7.5,6.33,6.83,
0b844f51d50a4d33a0392a653df90f80.png,oil painting*romanticism*portraiture,4.917,5.33,5.5,4.17,,5.17,,6.33,4.17,4.83,
115bc9d651904916bc44133eb36d95e7.png,oil painting*romanticism*portraiture,4.333,5.17,5.17,4.33,,4.5,,4.5,4.17,4.5,
129e7dc69d34405cb7ee75410bffdf8c.jpg,oil painting*romanticism*portraiture,7.667,8,7.5,7,,7.5,,7.17,7.83,7.83,
14016b9597434e779dde06046311477b.jpg,oil painting*romanticism*portraiture,8.083,8,7.67,7.83,,7.83,,7,7.67,8.17,
166380f474104e32b74f67dcf0d5688c.jpg,oil painting*romanticism*portraiture,7.333,7.5,7.17,7,,7.33,,7.33,6.83,7.67,
16e66e05f0d242298c31f097e15d5026.jpg,oil painting*romanticism*portraiture,7.917,7.67,7.83,6.17,,7.17,,6.83,6.5,7.67,
178b08069db648b5a6f152bc6678d942.jpg,oil painting*romanticism*portraiture,6.083,5.67,5.83,5,,6,,5.83,5.17,6,
17accd9e5dad4bb1a95785ee5ad8e774.png,oil painting*romanticism*portraiture,4.667,4.33,4.83,4,,3.5,,4.17,4,4.67,
17bf37b7873f438b9a95218f224379b9.png,oil painting*romanticism*portraiture,4.583,4.83,4.17,4.17,,4.33,,4.33,3.83,4.5,
188c60e0e9904c829e025c4eba3d9acc.png,oil painting*romanticism*portraiture,5.083,4.83,5.17,4.5,,5.17,,5.83,5,5.5,
19941270f07b4ec89fb658266d681e3f.jpg,oil painting*romanticism*portraiture,7.417,6.83,7,6.67,,7.17,,6.83,6.67,7,
19e5572c832545a38631156ff2b8612e.jpg,oil painting*romanticism*portraiture,6.333,6.5,6.33,5,,6.5,,5.83,5.33,6.5,
1b58e411e7f54bf8a1ad7dfde5c42c27.jpg,oil painting*romanticism*portraiture,6.917,6.17,6.17,5.83,,6.83,,7,6,7.17,
1bfc835ed9414bac97185a4427c5ff8f.jpg,oil painting*romanticism*portraiture,6.75,6,6.17,5.83,,6.5,,6.67,6.5,6.67,
1c0ee8153e294d77b1ebb8c1b1d0e093.jpg,oil painting*romanticism*portraiture,6.083,5.67,5.5,5,,5.67,,5,5.17,6.17,
1d43e7c14c1e4f54b136b75db1dd2893.jpg,oil painting*romanticism*portraiture,8.083,7.5,7.83,7.67,,7.67,,8.33,8.17,8,
1d96bd0f21144bcd9785ddd6b8b55338.jpg,oil painting*romanticism*portraiture,7.5,7,7.67,7.33,,6.83,,7.33,6.83,7.5,
1eb329e9b3ca4d5bbe70f44f4d7a545a.png,oil painting*romanticism*portraiture,3.833,4.67,4,3.67,,4,,4.17,3.5,4.67,
1ef9a30e1381473e97ec7aba6a795314.jpg,oil painting*romanticism*portraiture,8.083,7.67,7.5,7.17,,7.67,,7.33,7.67,8,
1f702f6a1b634c7290acbee93e2b275d.jpg,oil painting*romanticism*portraiture,5.75,6.33,5.67,4.17,,5.5,,6,5.5,5.67,
1f81a8c514824935b766804d8d1241c8.png,oil painting*romanticism*portraiture,5.5,6.5,6,5.5,,5.83,,5.67,5.17,6,
1f8877db01d04c28b3b8262f6933f7a7.png,oil painting*romanticism*portraiture,4.833,4.33,4.5,4.67,,4.67,,4.5,4.33,4.67,
225bb257efcf4a258e24906503ea3b35.jpg,oil painting*romanticism*portraiture,7.75,6.17,7,6.83,,6.33,,6.33,6.83,6.33,
237b3b3c105846fc8bd97fd7bd60032d.jpg,oil painting*romanticism*portraiture,6.25,6.83,6.33,5.5,,6.17,,5.33,5.5,6,
24a2bd970f8141d4b5ed692836638bbe.jpg,oil painting*romanticism*portraiture,7.833,7.5,7.5,7.17,,7.83,,7,7.67,7.83,
253c2757e2aa4474ae4558e36363ca58.jpg,oil painting*romanticism*portraiture,6.333,6.67,6.33,5.5,,6.17,,6,6.33,6.5,
271e9d53cc304590a7d86c123ace0593.jpg,oil painting*romanticism*portraiture,6.167,6.17,6,5.5,,5.83,,5.83,5.17,6.5,
28b64dca7c7d4641aace1a689b85ef74.png,oil painting*romanticism*portraiture,4.5,5.17,4.5,4.33,,4.67,,4.33,4.33,4.17,
294f6bc0a75f49fe91a4bca46fd84e68.jpg,oil painting*romanticism*portraiture,7.75,7.33,7,6.5,,7.5,,7,7.17,7.33,
2b9b79c5e0d84900b8b89a117ad16d66.jpg,oil painting*romanticism*portraiture,9.167,9,9.5,9.17,,8.83,,8.83,9.33,8.67,
2bfc2876f299424b8f17ca18239ad645.jpg,oil painting*romanticism*portraiture,6.833,6.5,6.33,5.83,,6,,6,5.67,6.5,
2e0760394ca640809b062542dc3c7d68.png,oil painting*romanticism*portraiture,4.5,4,3.83,4.17,,4.17,,4.17,4.17,4.5,
33229a31228946fc86d8f2451c8f7bef.jpg,oil painting*romanticism*portraiture,7.917,7.17,7.83,7,,7.17,,7.83,7.33,7.83,
34b4c5df3a42499d8baff389b221014d.png,oil painting*romanticism*portraiture,4.25,4.33,4.5,4.17,,4.83,,4.33,4,4.83,
3589049476264607b354710224d5700d.jpg,oil painting*romanticism*portraiture,7,7,6.17,6.33,,7,,6.5,7,6.5,
369c9cfcbfe0409aafba3e4d65f7393c.jpg,oil painting*romanticism*portraiture,7.25,6.67,6.83,6.33,,6.67,,6.5,6.17,6.83,
381f85a92e5e4a85b664ea133c803ebd.jpg,oil painting*romanticism*portraiture,6.5,7,6.83,7.17,,6.67,,6.67,7,6.83,
3821bc39abb144508e34897a22f06e60.jpg,oil painting*romanticism*portraiture,7.333,7.17,7.33,7.33,,7.33,,7.17,7,7.33,
3b6c513900984269bb3e42e295894860.png,oil painting*romanticism*portraiture,4.333,5.17,3.83,4.5,,4.33,,4.33,3.83,4.5,
3d14711cceb340978c12e52d299113be.jpg,oil painting*romanticism*portraiture,7.917,7.67,7.33,7,,7.83,,7.33,7.5,7.83,
3da51507bc6f4be4a8db144a1b2e7acf.png,oil painting*romanticism*portraiture,3.5,4.5,4,3.67,,4.17,,3.67,3.67,4.17,
3e2ef87c636f4d1dadf14345454aa3cb.jpg,oil painting*romanticism*portraiture,6.417,6.5,5.83,5.33,,6.33,,5.5,6.17,6.5,
3e379d8cee0942a3a330880dc7023e75.jpg,oil painting*romanticism*portraiture,5.917,6.17,5.5,4.83,,6,,5.83,5.33,6.33,
420be438725d45deb603faa9723c244c.jpg,oil painting*romanticism*portraiture,7,6.67,6.67,6.33,,6.17,,6,6.5,6.67,
43a841ba9fdf49f99fd247772aa3bd89.jpg,oil painting*romanticism*portraiture,7.75,7.33,6.5,6.5,,7,,7.33,6.83,7,
45b79e666bb64428ae6c1e872463963f.jpg,oil painting*romanticism*portraiture,5.833,6.33,5.5,5.33,,6,,5.5,5,5.67,
46d6e1e708a547aa93ac9c01e73e9d93.jpg,oil painting*romanticism*portraiture,6,6.83,6,5.17,,6.83,,5.33,5.5,6.17,
474354ecddb94cd5948ce9b7419c00d0.jpg,oil painting*romanticism*portraiture,8.75,7.5,8.5,8.5,,7.17,,7.83,8.33,7.5,
4bde91e1db564e1681723501a91b4568.jpg,oil painting*romanticism*portraiture,8.75,8.5,8.33,8.67,,8.17,,8.17,8.33,8.5,
4d12365bf7bd4889a897a343b5e7d784.png,oil painting*romanticism*portraiture,5,5.67,4.67,4.17,,5.33,,4.5,4.17,5,
52f68a4f062740dbab88552741f709cb.jpg,oil painting*romanticism*portraiture,7.833,7.83,7.83,6.83,,7.5,,7.67,7.67,7.83,
562d32921430470ca5d21417ecc30a23.png,oil painting*romanticism*portraiture,3.833,3.83,3.5,3.5,,4.17,,4.17,3.83,3.83,
56e7d3ddd1214ae28acb035ae0597a48.jpg,oil painting*romanticism*portraiture,6.333,6.67,6.5,6.17,,6.67,,5.83,6.83,6.5,
570f0a8e95cf44f0824d8476f184463c.jpg,oil painting*romanticism*portraiture,6.833,6.67,6.5,5.67,,6.17,,6.5,6.33,6.33,
5786c88218ec4c8fb53302fc9a54292d.jpg,oil painting*romanticism*portraiture,7.667,7.67,7.33,7,,7.5,,6.67,7.5,7.33,
57f292ccfb4f4b3baceff086d845e3fe.jpg,oil painting*romanticism*portraiture,8.25,8,7.5,7,,7.83,,7.33,8,8,
5906e603816b4b5ba2d2a05f307b9aff.jpg,oil painting*romanticism*portraiture,6.833,6.5,6.83,6.5,,6.33,,6.67,6.33,6.67,
5b98f7b3d5f44dfb8ed7d3aaef261fce.jpg,oil painting*romanticism*portraiture,7.083,7.17,6.83,6,,6.5,,6.83,6.5,6.67,
5c2e47ed0c0f469d8132c38117b1a605.jpg,oil painting*romanticism*portraiture,5.5,6,5.67,6.17,,5.83,,6,6,6,
5c49e23343bd44cabeff2eb9647d0c78.png,oil painting*romanticism*portraiture,4.833,5.17,5.17,4.5,,5.5,,4.83,4.83,5,
5c6fe27766794b289b8802618e6414f9.png,oil painting*romanticism*portraiture,6.333,6.67,6.67,7,,6.5,,6.5,6.83,6.17,
5ce2703e49f64b04af2c8539b65111d1.jpg,oil painting*romanticism*portraiture,6.75,6,6.17,6.33,,6,,6.33,6,6.5,
5d3c9af8e0624758a67debbbcbdebd74.png,oil painting*romanticism*portraiture,3.333,4.33,3.33,3.83,,4.33,,3.67,3.5,3.83,
5f070fcc6c274419a1396554681f6ddd.jpg,oil painting*romanticism*portraiture,7.917,7.17,7.83,7.67,,8,,7.83,7.67,8.17,
5f7b5bf2abc64cb784f20c1b38e33390.jpg,oil painting*romanticism*portraiture,6.167,5.83,6.17,5.83,,6.17,,6.33,6.17,6.17,
5fa248ba029146d8a89922bfa099e4e0.jpg,oil painting*romanticism*portraiture,7.75,7.17,6.5,6.33,,7.33,,6.67,6.83,7.5,
5ffb1b1be11a4cc593f5d7abb7f8f931.png,oil painting*romanticism*portraiture,4.917,5.5,5.33,4.83,,4.83,,4.67,4.33,5.17,
6038f9e2c6824ed38325274dcf37776e.jpg,oil painting*romanticism*portraiture,5.5,6,5.83,5.17,,5.83,,5.33,5.33,5.5,
62900631f0774bb29d51635235be50db.jpg,oil painting*romanticism*portraiture,7.667,7,7.33,5.83,,6.83,,6.67,7.17,6.67,
631c964bfebe40539e7e9499ea55fce4.png,oil painting*romanticism*portraiture,4.583,5.17,4.5,4.33,,5.33,,4.67,4.33,5.17,
63ed97dcf7994096a8d3d3cd2fa73c45.jpg,oil painting*romanticism*portraiture,6.167,6.17,6.17,6.5,,6.33,,6,6.67,6.33,
644f30e4bd14482eb954caea6559250a.jpg,oil painting*romanticism*portraiture,8.5,7.33,7.67,7.33,,7.83,,7.33,7.5,7.83,
663e8b3150cb4b21b5fd62ced93b2723.png,oil painting*romanticism*portraiture,4.583,4.83,4.83,4.5,,5.17,,5.33,4.5,5,
6658ae97df9f458abd7c9108e5a52df1.jpg,oil painting*romanticism*portraiture,8,8,7.33,6.83,,7.67,,7,7.5,8,
666eb4d6498f4b6692dbcda2f3d4053a.jpg,oil painting*romanticism*portraiture,8.167,7.67,7.67,7.33,,8,,8,8.17,8.17,
67faef677f704fd1928d88e627c4f1cb.jpg,oil painting*romanticism*portraiture,8.75,8.83,8,8.17,,8.33,,8,8.17,8.67,
68af785f6f274a4093c4df4ed57b918b.jpg,oil painting*romanticism*portraiture,7.833,8.5,8.17,8.33,,7.83,,8,7.83,8.17,
6992aa8a5bd7460ba3204252ee1767a6.jpg,oil painting*romanticism*portraiture,7.833,7.5,6.83,7.17,,7,,6.67,7.17,7.5,
69ae4cea0a094ea7b0ca154ef7f62538.jpg,oil painting*romanticism*portraiture,8.167,7.67,8,7.17,,7.83,,6.5,7.5,8,
6a13abbd3d4c4e92b01921a480e11ba5.png,oil painting*romanticism*portraiture,3.667,5,4.17,4,,4.83,,4.33,3.83,4.33,
6a8ee2b869e84cfa85d4bbd2fe02fd66.jpg,oil painting*romanticism*portraiture,7.667,7,7.33,6.5,,7.5,,7.17,6.67,6.33,
6acd8e0870a448ba9330bfb95f3f45a0.jpg,oil painting*romanticism*portraiture,7.5,7.83,7,6.67,,7.5,,6.83,6.83,7,
6d19c20e68e346d1b777797cf6c7049b.jpg,oil painting*romanticism*portraiture,7.583,7.33,6.17,6.67,,7,,6.67,7.5,7.33,
6e2c27ec7fde4d8180a1970b7af60f92.jpg,oil painting*romanticism*portraiture,6.5,6.67,6.83,6.33,,6.83,,6,6.5,6.83,
6eea2b34d35241989f31483171c3eba8.png,oil painting*romanticism*portraiture,5.667,5.17,5.33,4.5,,5.33,,4.83,4.33,5.67,
6fb40e04e3c14b86be6bb903578a7b76.jpg,oil painting*romanticism*portraiture,6.583,6.5,6.33,5.5,,6.5,,5.67,6.17,6.67,
7096b4a7f5954cdfb55512d61c25976b.jpg,oil painting*romanticism*portraiture,5.667,5.33,4.67,5.33,,6.5,,5.5,5,5.83,
74503a8ff6564ef6b28fc8f1ac45f2e5.png,oil painting*romanticism*portraiture,4.917,5,5.5,5,,5.17,,5.17,5,5.17,
78b6e84284784c7f9ee5e455dd1d5320.jpg,oil painting*romanticism*portraiture,7.583,7.5,7,7.17,,7.33,,8,6.67,7.5,
79bd5b3ac0c843698231d91304484d8b.png,oil painting*romanticism*portraiture,5.167,5.67,4.83,5.5,,6.5,,4.67,4.83,5.5,
7b77c76c787d4869ada3981077349223.jpg,oil painting*romanticism*portraiture,6.083,5.67,5.83,5.83,,6.33,,5.83,5.67,6,
7c3ff5643bda4554996cc50986a5f79c.jpg,oil painting*romanticism*portraiture,7.583,7,7.67,7.33,,7.33,,7.33,7.5,7,
7cf7273036c74da3990762b538ced1cf.jpg,oil painting*romanticism*portraiture,7.917,7.5,7.5,7.5,,7.83,,8,7.17,7.83,
7d8b70c618f146ee8f4213622d2b38b9.jpg,oil painting*romanticism*portraiture,6.583,6.33,7.33,6.67,,7.17,,6.67,6.83,6.67,
7da0896dc309486688c03f4bfbf28603.jpg,oil painting*romanticism*portraiture,7.583,7.17,6.83,7,,7.83,,7.5,7.33,7.67,
7de6cc6c521a447ca96620b38827da09.jpg,oil painting*romanticism*portraiture,7.167,7,6.33,6.33,,6.83,,6.33,7.17,6.67,
7eadf0bb98194ae2978716cd75022332.jpg,oil painting*romanticism*portraiture,7.667,7.67,7.17,6.83,,8,,7.67,7.33,7.83,
7fc04ca6ec8f4db89e356ed23c6991d3.jpg,oil painting*romanticism*portraiture,6.083,6.5,6.67,6.5,,6.33,,6.17,5.83,7,
81f50166cf5a416584f54b1160b29833.jpg,oil painting*romanticism*portraiture,8.333,7.83,7.67,7.67,,8.17,,8.33,8,7.67,
8320bc3685ed43bbb684cf596a2db9e2.jpg,oil painting*romanticism*portraiture,5.667,6,5.83,5.5,,6.33,,5.83,5.5,6.33,
85f70e218afc4ab3b0730d9a1532ba49.jpg,oil painting*romanticism*portraiture,8.75,7.83,7.17,7.83,,8.33,,7.67,8,8.17,
85ffdbf0fa7544858ae035611c7a6a05.jpg,oil painting*romanticism*portraiture,7,7.17,7,6.5,,7.33,,6.5,6.67,7.5,
877350d9a9314e419ddf068d9d7ecbcb.png,oil painting*romanticism*portraiture,5.333,5,5.17,4.67,,5.17,,5.5,4.5,5,
8acdb9b0e0664eb290ec684b1a107155.jpg,oil painting*romanticism*portraiture,6.417,6.17,6,6.5,,5.83,,5.83,5.83,6.67,
8e15d03856f14e27b300dfacb01787b7.png,oil painting*romanticism*portraiture,4.917,4.83,4.5,4.67,,5.17,,4.5,5.17,5,
8fa6969d83c4456d94c2235a0b645289.jpg,oil painting*romanticism*portraiture,6.25,6.17,5.83,5.33,,6.17,,5.5,5.67,6,
9005e6e17a064df8867d2ac7e6f76163.jpg,oil painting*romanticism*portraiture,7.5,6.83,7.17,6.5,,7,,6.83,7,7.5,
9115bb57a4224ed9a4c148278674cc0d.jpg,oil painting*romanticism*portraiture,5.667,5.83,6,5.33,,6,,6.33,5.83,5.83,
926768b6da834b6da1d9b20a115b7642.png,oil painting*romanticism*portraiture,5.667,5.33,5.67,5.17,,5.33,,5.33,5.17,5.17,
92dd9638f0c04ddb981ca04ec14610ab.jpg,oil painting*romanticism*portraiture,7,6.5,6.5,6.5,,6.67,,6.67,6.83,7,
9474eed20d614695b33f872d3503ec42.jpg,oil painting*romanticism*portraiture,5.25,5.17,5.17,5.33,,5.17,,5.17,5.33,5.17,
9523864176254649affda23654040a65.jpg,oil painting*romanticism*portraiture,6.25,6.17,5.67,5.33,,5.83,,5.83,5.83,6.33,
981c5e23f556413b8dfe12024e6a539e.png,oil painting*romanticism*portraiture,5.333,6,5.5,5.17,,6,,5.33,5.33,6,
98524655268b487f8b99ea3272dd0629.png,oil painting*romanticism*portraiture,5.583,6,5,5.83,,5.33,,5.5,4.83,5.67,
9963f62cf1b9486496e7da4b97cc3607.jpg,oil painting*romanticism*portraiture,5.917,6.17,5.33,5.5,,6.17,,5.5,5.17,5.67,
9dbc4856a0c64941ad8b5c928cb185bd.jpg,oil painting*romanticism*portraiture,7.75,7.67,8,7,,7.67,,7.5,6.67,8,
a1899663a9fa4401b054d5e343bea9f0.jpg,oil painting*romanticism*portraiture,7.167,6.67,7.17,7.17,,7,,7,6.67,7.5,
a3ffd23515814c2b99fbf06035dbb0b0.jpg,oil painting*romanticism*portraiture,6.583,6.33,5.5,5,,6.33,,5.17,6.17,6,
a47a09b6dfd8458d9d437fc39725f21a.jpg,oil painting*romanticism*portraiture,6.417,5.33,5,4.67,,5.17,,5.5,4.5,5,
a4ac4cd023d64824bf359a52f97d9095.png,oil painting*romanticism*portraiture,4.833,4.83,4,4.17,,4.33,,4.5,4.17,4.33,
a73e2f4cdbcf48eda9b5c0a9112134da.jpg,oil painting*romanticism*portraiture,6.667,6.33,5.83,5.33,,6.5,,5.5,6,6.17,
abf00990ad72417dbcd4dc6497d5f8f9.jpg,oil painting*romanticism*portraiture,6.583,6.17,6,5,,5.83,,6.67,5.83,6.67,
ac7118ac2c7c4fccb7abd4bf30bc8c7c.jpg,oil painting*romanticism*portraiture,7,6.5,6.33,6.5,,6.67,,5.83,6.33,6.67,
adb4ed07e2114c23b7578b7f0df7be4b.jpg,oil painting*romanticism*portraiture,8.333,7.33,7.33,8,,7.83,,7.83,7.83,7.67,
b059545bbdb54edd8aae196f2d376d17.jpg,oil painting*romanticism*portraiture,6.917,7,6.67,6.5,,6.83,,6.83,6.83,6.83,
b49e7743ecde47d1b38d821e29b8944a.jpg,oil painting*romanticism*portraiture,7.333,7,7.17,6.83,,6.67,,6.83,6.17,7.5,
b5126224ab1e441d82888f04a5ee42f5.jpg,oil painting*romanticism*portraiture,7.333,6.83,7,6.33,,6.5,,7.17,7,7.17,
b589b9a83ce84749a950c6b1c3f4ab5d.jpg,oil painting*romanticism*portraiture,7,7,6.83,7.17,,6.83,,6.67,6.83,6.67,
b5a67ec52c2042cb86393293e3a9dc56.jpg,oil painting*romanticism*portraiture,6.917,6.67,7,6.67,,6.33,,6.5,6.83,6.5,
b6bedcfcb99340bf96f3e93080f266ce.png,oil painting*romanticism*portraiture,5.25,6.33,5.5,5,,5.5,,5.5,5,6,
b7d94fc6ccac46a4ab04f1e4ff7507a5.jpg,oil painting*romanticism*portraiture,6.25,6,6.33,5.67,,6,,6.5,6.17,6.5,
b8082b932ee4437c821b92a5fa0f526b.png,oil painting*romanticism*portraiture,3.5,4.83,4.5,4.17,,5,,4.17,4,4.17,
bbaeda633eb949428fb3c40c67272c39.jpg,oil painting*romanticism*portraiture,7.333,6.5,6.33,6.67,,6.67,,6.5,6.33,6.67,
be85c61379cb4f669cfa0f858405f175.png,oil painting*romanticism*portraiture,4.917,5.17,5.17,4.67,,4.83,,5.33,4.67,5.17,
c0a10d3c21264c108316c07f488d09e2.jpg,oil painting*romanticism*portraiture,5.25,5.33,5.33,5.33,,5.5,,4.83,5.33,5.33,
c15886ae5c3d4e29a71abdd40694d445.jpg,oil painting*romanticism*portraiture,7.25,6.67,6.83,6.33,,6.5,,6.5,6.5,6.67,
